frame,x,y,visible
0,2458.0,181.0,1
1,2457.0,181.0,1
2,2457.0,181.0,1
3,2457.0,181.0,1
4,2457.0,181.0,1
5,2457.0,181.0,1
6,2457.0,181.0,1
7,2457.0,181.0,1
8,2457.0,181.0,1
9,1098.0,587.0,1
10,2457.0,181.0,1
11,2457.0,181.0,1
12,2457.0,181.0,1
13,2457.0,181.0,1
14,2457.0,181.0,1
15,2457.0,181.0,1
16,2457.0,181.0,1
17,2457.0,181.0,1
18,2457.0,181.0,1
19,1098.0,587.0,1
20,1098.0,587.0,1
21,1098.0,587.0,1
22,1099.0,587.0,1
23,1099.0,587.0,1
24,1099.0,587.0,1
25,1099.0,587.0,1
26,1099.0,587.0,1
27,1099.0,587.0,1
28,1099.0,587.0,1
29,2457.0,181.0,1
30,2457.0,181.0,1
31,2457.0,181.0,1
32,2457.0,181.0,1
33,2457.0,181.0,1
34,2457.0,181.0,1
35,2457.0,181.0,1
36,2457.0,181.0,1
37,1098.0,587.0,1
38,1098.0,587.0,1
39,1098.0,587.0,1
40,1099.0,587.0,1
41,2457.0,181.0,1
42,1098.0,587.0,1
43,2457.0,181.0,1
44,2457.0,181.0,1
45,2457.0,181.0,1
46,2457.0,181.0,1
47,2457.0,181.0,1
48,2457.0,181.0,1
49,2457.0,181.0,1
50,2457.0,181.0,1
51,2457.0,181.0,1
52,2457.0,181.0,1
53,2457.0,181.0,1
54,2457.0,181.0,1
55,2457.0,181.0,1
56,2457.0,181.0,1
57,2457.0,181.0,1
58,2457.0,181.0,1
59,2457.0,181.0,1
60,2457.0,181.0,1
61,2457.0,181.0,1
62,2457.0,181.0,1
63,2457.0,181.0,1
64,2457.0,181.0,1
65,2457.0,181.0,1
66,2457.0,181.0,1
67,2457.0,181.0,1
68,2457.0,181.0,1
69,1098.0,587.0,1
70,1098.0,587.0,1
71,1098.0,587.0,1
72,1099.0,587.0,1
73,2457.0,181.0,1
74,1098.0,587.0,1
75,1098.0,587.0,1
76,1098.0,587.0,1
77,2457.0,181.0,1
78,2457.0,181.0,1
79,2457.0,181.0,1
80,2457.0,181.0,1
81,2457.0,181.0,1
82,2457.0,181.0,1
83,2457.0,181.0,1
84,2457.0,181.0,1
85,2457.0,181.0,1
86,2457.0,181.0,1
87,2457.0,181.0,1
88,2457.0,181.0,1
89,2457.0,181.0,1
90,2457.0,181.0,1
91,2457.0,181.0,1
92,2457.0,181.0,1
93,2457.0,181.0,1
94,2457.0,181.0,1
95,2457.0,181.0,1
96,2457.0,181.0,1
97,1098.0,587.0,1
98,1098.0,587.0,1
99,1098.0,587.0,1
